strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
KY057368.1	SUB-032A	Sasmono_2018	NCBI	2012-XX-XX	Indonesia	1	1_IV	0	0	0	0	2012	9	9	9
KY057369.1	SUB-038A	Sasmono_2018	NCBI	2012-XX-XX	Indonesia	1	1_I	0	0	0	0	2012	9	9	9
KY057370.1	SUB-048A	Sasmono_2018	NCBI	2012-XX-XX	Indonesia	1	1_I	0	0	0	0	2012	9	9	9
KY057371.1	SUB-049A	Sasmono_2018	NCBI	2012-XX-XX	Indonesia	1	1_IV	0	0	0	0	2012	9	9	9
KY057372.1	SUB-098A	Sasmono_2018	NCBI	2012-XX-XX	Indonesia	1	1_I	0	0	0	0	2012	9	9	9
KY057373.1	SUB-120A	Sasmono_2018	NCBI	2012-XX-XX	Indonesia	1	1_I	0	0	0	0	2012	9	9	9
MH822958.1	T24_S68	Kar_2018	NCBI	2012-XX-XX	India	1	1_III_related	0	0	0	0	2012	8	3	8
MH822959.1	T28_S69	Kar_2018	NCBI	2012-XX-XX	India	1	1_III_related	0	0	0	0	2012	8	3	8
MG877552.1	Laos2012	Fontaine_2018	NCBI	2012-XX-XX	Laos	1	1_I	0	0	0	0	2012	1	1	1
MG877557.1	Gabon2012	Fontaine_2018	NCBI	2012-XX-XX	Gabon	1	1_unassigned	0	0	0	0	2012	1	1	1
KC131140.1	ZH398	Lin_2013	NCBI	2012-09-XX	China	1	1_I	0	0	0	0	2012	7	5	7
KC131141.1	ZH415	Lin_2013	NCBI	2012-09-XX	China	1	1_I	0	0	0	0	2012	7	5	7
KJ189306.1	DENV-1/MX/BID-V7298/2011	Zody_2014	NCBI	2011-XX-XX	Mexico	1	1_V	0	0	0	0	2011	7	6	7
KJ189307.1	DENV-1/MX/BID-V7302/2011	Zody_2014	NCBI	2011-XX-XX	Mexico	1	1_V	0	0	0	0	2011	7	6	7
KJ189348.1	DENV-1/MX/BID-V7624/2011	Zody_2014	NCBI	2011-XX-XX	Mexico	1	1_V	0	0	0	0	2011	7	6	7
KJ189349.1	DENV-1/MX/BID-V7625/2011	Zody_2014	NCBI	2011-XX-XX	Mexico	1	1_V	0	0	0	0	2011	7	6	7
KJ189369.1	DENV-1/MX/BID-V8196/2011	Zody_2014	NCBI	2011-XX-XX	Mexico	1	1_V	0	0	0	0	2011	7	6	7
KU509254.1	DENV1-10429	Shihada_2017	NCBI	2011-XX-XX	Venezuela	1	1_V	0	0	0	0	2011	3	1	3
KU509255.1	DENV1-16687	Shihada_2017	NCBI	2011-XX-XX	India	1	1_III_related	0	0	0	0	2011	5	4	5
KF289072.1	RR107	Neeraja_2014	NCBI	2011-XX-XX	India	1	1_III_related	0	0	0	0	2011	5	4	5
MT459980.1	43241	Hwang_2020	NCBI	2011-XX-XX	South-Korea	1	1_I	0	0	0	0	2011	1	1	1
KT827369.1	GZ/8513/D1/2011	Bai_2017	NCBI	2011-XX-XX	China	1	1_I	0	0	0	0	2011	2	2	2
OK040060.1	KAJP4_DENV1_Somalia_Eastern.Africa_2011	Alfsnes_2021	NCBI	2011-XX-XX	Somalia	1	1_I	0	0	0	0	2011	1	1	1
JQ048541.1	DG14	Ma_2012	NCBI	2011-09-XX	China	1	1_I	0	0	0	0	2011	2	2	2
JN054255.1	DV1_SL_2010b	Tissera_2011	NCBI	2010-XX-XX	Sri-Lanka	1	1_I	0	0	0	0	2010	1	1	1
KU509252.1	DENV1-4876	Shihada_2017	NCBI	2010-XX-XX	Venezuela	1	1_V	0	0	0	0	2010	6	1	6
KU509258.1	DENV1-2522	Shihada_2017	NCBI	2010-XX-XX	Eritrea	1	1_I	0	0	0	0	2010	1	1	1
MW946053.1	FSB-3363	Katzelnick_2021	NCBI	2010-XX-XX	Bolivia	1	1_V	0	0	0	0	2010	1	1	1
JQ692085.1	RR121	Dash_2014	NCBI	2010-XX-XX	India	1	1_III_related	0	0	0	0	2010	2	1	2
MZ857203.1	KAJP2_DENV1_Gambia_Western.Africa_2010	Alfsnes_2021	NCBI	2010-XX-XX	Gambia	1	1_I	0	0	0	0	2010	1	1	1
MG518567.1	2010-1806	Caro_2018	NCBI	2010-09-XX	France	1	1_V	0	0	0	0	2010	1	1	1
KJ189316.1	DENV-1/MX/BID-V7569/2009	Zody_2014	NCBI	2009-XX-XX	Mexico	1	1_V	0	0	0	0	2009	9	9	9
KJ189341.1	DENV-1/MX/BID-V7610/2009	Zody_2014	NCBI	2009-XX-XX	Mexico	1	1_V	0	0	0	0	2009	9	9	9
KJ189342.1	DENV-1/MX/BID-V7611/2009	Zody_2014	NCBI	2009-XX-XX	Mexico	1	1_V	0	0	0	0	2009	9	9	9
KJ189343.1	DENV-1/MX/BID-V7612/2009	Zody_2014	NCBI	2009-XX-XX	Mexico	1	1_V	0	0	0	0	2009	9	9	9
KJ189344.1	DENV-1/MX/BID-V7613/2009	Zody_2014	NCBI	2009-XX-XX	Mexico	1	1_V	0	0	0	0	2009	9	9	9
KJ189345.1	DENV-1/MX/BID-V7614/2009	Zody_2014	NCBI	2009-XX-XX	Mexico	1	1_V	0	0	0	0	2009	9	9	9
KJ189346.1	DENV-1/MX/BID-V7615/2009	Zody_2014	NCBI	2009-XX-XX	Mexico	1	1_V	0	0	0	0	2009	9	9	9
KJ189347.1	DENV-1/MX/BID-V7619/2009	Zody_2014	NCBI	2009-XX-XX	Mexico	1	1_V	0	0	0	0	2009	9	9	9
JN054256.1	DV1_SL_2009e	Tissera_2011	NCBI	2009-XX-XX	Sri-Lanka	1	1_I	0	0	0	0	2009	5	5	5
HQ891313.1	DV1_SL_2009a	Tissera_2011	NCBI	2009-XX-XX	Sri-Lanka	1	1_I	0	0	0	0	2009	5	5	5
HQ891314.1	DV1_SL_2009b	Tissera_2011	NCBI	2009-XX-XX	Sri-Lanka	1	1_I	0	0	0	0	2009	5	5	5
HQ891315.1	DV1_SL_2009c	Tissera_2011	NCBI	2009-XX-XX	Sri-Lanka	1	1_I	0	0	0	0	2009	5	5	5
HQ891316.1	DV1_SL_2009d	Tissera_2011	NCBI	2009-XX-XX	Sri-Lanka	1	1_I	0	0	0	0	2009	5	5	5
JF960211.2	SG/EHI/D1/0091Y09	Lee_2011	NCBI	2009-XX-XX	Singapore	1	1_III_related	0	0	0	0	2009	9	9	9
GU131895.1	DENV-1/IPC/BID-V3787/2009	Henn_2009	NCBI	2009-XX-XX	Cambodia	1	1_I	0	0	0	0	2009	2	2	2
JQ917404.1	RR57	Dash_2014	NCBI	2009-XX-XX	India	1	1_III_related	0	0	0	0	2009	10	7	10
MW386902.1	DV1_D13050	Sun_2020	NCBI	2009-01-XX	China	1	1_I	0	0	0	0	2009	6	4	6
KU509251.1	DENV1-3852	Shihada_2017	NCBI	2008-XX-XX	Venezuela	1	1_V	0	0	0	0	2008	9	9	9
KR919821.1	TSV08	Pyke_2016	NCBI	2008-XX-XX	Australia	1	1_I	0	0	0	0	2008	2	2	2
GQ868570.1	DENV-1/CO/BID-V3391/2008	Henn_2009	NCBI	2008-XX-XX	Colombia	1	1_V	0	0	0	0	2008	1	1	1
FJ850103.1	DENV-1/VE/BID-V2468/2008	Henn_2009	NCBI	2008-XX-XX	Venezuela	1	1_V	0	0	0	0	2008	9	9	9
FJ850104.1	DENV-1/VE/BID-V2469/2008	Henn_2009	NCBI	2008-XX-XX	Venezuela	1	1_V	0	0	0	0	2008	9	9	9
AB608786.1	NDF30	Chu_2013	NCBI	2008-XX-XX	Taiwan	1	1_I	0	0	0	0	2008	4	4	4
AB608787.1	SDDF1543	Chu_2013	NCBI	2008-XX-XX	Taiwan	1	1_I	0	0	0	0	2008	4	4	4
EU280167.1	DGVgz01	Zhang_2007	NCBI	2007-XX-XX	China	1	1_I	0	0	0	0	2007	6	6	6
OK605756.1	DENV1-4_FSE_2133	Tamura_2022	NCBI	2007-XX-XX	Ecuador	1	1_V	0	0	0	0	2007	1	1	1
GQ868566.1	DENV-1/CO/BID-V3386/2007	Henn_2009	NCBI	2007-XX-XX	Colombia	1	1_V	0	0	0	0	2007	8	8	8
GQ868567.1	DENV-1/CO/BID-V3387/2007	Henn_2009	NCBI	2007-XX-XX	Colombia	1	1_V	0	0	0	0	2007	8	8	8
GQ868568.1	DENV-1/CO/BID-V3388/2007	Henn_2009	NCBI	2007-XX-XX	Colombia	1	1_V	0	0	0	0	2007	8	8	8
GQ868569.1	DENV-1/CO/BID-V3390/2007	Henn_2009	NCBI	2007-XX-XX	Colombia	1	1_V	0	0	0	0	2007	8	8	8
EU359008.1	ZH1067	Chen_2008	NCBI	2007-XX-XX	China	1	1_I	0	0	0	0	2007	6	6	6
KT827366.1	GZ/5700/D1/2007	Bai_2017	NCBI	2007-XX-XX	China	1	1_IV	0	0	0	0	2007	6	6	6
KT827368.1	GZ/6519/D1/2007	Bai_2017	NCBI	2007-XX-XX	China	1	1_I	0	0	0	0	2007	6	6	6
KX951690.1	D1/Taiwan/709TN0706a	Yang_2017	NCBI	2007-06-XX	Taiwan	1	1_I	0	0	0	0	2007	1	1	1
EU081280.1	D1/SG/06K2236DK1/2006	Schreiber_2007	NCBI	2006-XX-XX	Singapore	1	1_I	0	0	0	0	2006	5	5	5
EU081281.1	D1/SG/06K2290DK1/2006	Schreiber_2007	NCBI	2006-XX-XX	Singapore	1	1_I	0	0	0	0	2006	5	5	5
EU179861.1	DS212-110306	Osman_2007	NCBI	2006-XX-XX	Brunei	1	1_IV	0	0	0	0	2006	2	2	2
GU131949.1	DENV-1/CO/BID-V3383/2006	Henn_2009	NCBI	2006-XX-XX	Colombia	1	1_V	0	0	0	0	2006	6	5	6
GQ868563.1	DENV-1/CO/BID-V3381/2006	Henn_2009	NCBI	2006-XX-XX	Colombia	1	1_V	0	0	0	0	2006	6	5	6
GQ868564.1	DENV-1/CO/BID-V3382/2006	Henn_2009	NCBI	2006-XX-XX	Colombia	1	1_V	0	0	0	0	2006	6	5	6
GQ868565.1	DENV-1/CO/BID-V3385/2006	Henn_2009	NCBI	2006-XX-XX	Colombia	1	1_V	0	0	0	0	2006	6	5	6
KP406803.1	DenKor-07	Go_2015	NCBI	2006-XX-XX	South-Korea	1	1_IV	0	0	0	0	2006	1	1	1
MZ857223.1	KAJP27_DENV1_Sumatra_South.East.Asia_2006	Alfsnes_2021	NCBI	2006-XX-XX	Indonesia	1	1_I	0	0	0	0	2006	1	1	1
DH146	61117	Ott_2022	Yale	2005-XX-XX	Myanmar	1	1_I	0	0	0	0	2005	3	2	3
EU179860.1	DS06-210505	Osman_2007	NCBI	2005-XX-XX	Brunei	1	1_III_related	0	0	0	0	2005	3	3	3
MW945856.1	61117	Katzelnick_2021	NCBI	2005-XX-XX	Myanmar	1	1_I	0	0	0	0	2005	3	2	3
KP406802.1	DenKor-02	Go_2015	NCBI	2005-XX-XX	South-Korea	1	1_I	0	0	0	0	2005	1	1	1
OA06	CAREC_0511227	Allicock_2021	Yale	2005-XX-XX	Belize	1	1_V	0	0	0	0	2005	1	1	1
DQ193572.1	Fj231/04	Weng_2005	NCBI	2004-XX-XX	China	1	1_I	0	0	0	0	2004	2	2	2
DQ285558.1	Reunion_185/04	Schuffenecker_2006	NCBI	2004-XX-XX	Reunion	1	1_IV	0	0	0	0	2004	3	3	3
DQ285559.1	Reunion_191/04	Schuffenecker_2006	NCBI	2004-XX-XX	Reunion	1	1_V	0	0	0	0	2004	3	3	3
DQ285560.1	Reunion_257/04	Schuffenecker_2006	NCBI	2004-XX-XX	Reunion	1	1_IV	0	0	0	0	2004	3	3	3
DQ285561.1	1480/04	Schuffenecker_2006	NCBI	2004-XX-XX	Seychelles	1	1_IV	0	0	0	0	2004	1	1	1
AB204803.1	D1/hu/Yap/NIID27/2004	Nukui_2005	NCBI	2004-XX-XX	Micronesia	1	1_IV	0	0	0	0	2004	1	1	1
AY835999.4	ZJ01/2004	Lu_2004	NCBI	2004-XX-XX	China	1	1_I	0	0	0	0	2004	2	2	2
JQ287664.1	DENV-1/KH/BID-V1998/2004	Henn_2012	NCBI	2004-XX-XX	Cambodia	1	1_I	0	0	0	0	2004	5	5	5
GQ868602.1	DENV-1/PH/BID-V2940/2004	Henn_2009	NCBI	2004-XX-XX	Philippines	1	1_IV	0	0	0	0	2004	1	1	1
GQ199867.1	DENV-1/NI/BID-V2642/2004	Henn_2009	NCBI	2004-XX-XX	Nicaragua	1	1_V	0	0	0	0	2004	8	8	8
GQ199872.1	DENV-1/NI/BID-V617/2004	Henn_2009	NCBI	2004-XX-XX	Nicaragua	1	1_V	0	0	0	0	2004	8	8	8
GQ199873.1	DENV-1/NI/BID-V664/2004	Henn_2009	NCBI	2004-XX-XX	Nicaragua	1	1_V	0	0	0	0	2004	8	8	8
GQ199875.1	DENV-1/NI/BID-V669/2004	Henn_2009	NCBI	2004-XX-XX	Nicaragua	1	1_V	0	0	0	0	2004	8	8	8
FJ898437.1	DENV-1/NI/BID-V656/2004	Henn_2009	NCBI	2004-XX-XX	Nicaragua	1	1_V	0	0	0	0	2004	8	8	8
FJ639682.1	DENV-1/KH/BID-V1997/2004	Henn_2009	NCBI	2004-XX-XX	Cambodia	1	1_I	0	0	0	0	2004	5	5	5
EU596501.1	DENV-1/NI/BID-V653/2004	Henn_2008	NCBI	2004-XX-XX	Nicaragua	1	1_V	0	0	0	0	2004	8	8	8
KP406801.1	DenKor-01	Go_2015	NCBI	2004-XX-XX	South-Korea	1	1_III_related	0	0	0	0	2004	1	1	1
KX951689.1	D1/Taiwan/900PT0407a	Yang_2017	NCBI	2004-07-XX	Taiwan	1	1_IV	0	0	0	0	2004	1	1	1
FJ196841.1	GD54/03	Wu_2011	NCBI	2003-XX-XX	China	1	1_IV	0	0	0	0	2003	3	3	3
FJ196842.1	GD66/03	Wu_2011	NCBI	2003-XX-XX	China	1	1_IV	0	0	0	0	2003	3	3	3
AB195673.1	D1/hu/Seychelles/NIID41/2003	Nukui_2004	NCBI	2003-XX-XX	Seychelles	1	1_IV	0	0	0	0	2003	1	1	1
FJ469907.1	SG/EHI/D1209Y03	Lee_2009	NCBI	2003-XX-XX	Singapore	1	1_I	0	0	0	0	2003	3	3	3
FJ469908.1	SG/EHI/D1210Y03	Lee_2009	NCBI	2003-XX-XX	Singapore	1	1_I	0	0	0	0	2003	3	3	3
FJ469909.1	SG/EHI/D1227Y03	Lee_2009	NCBI	2003-XX-XX	Singapore	1	1_I	0	0	0	0	2003	3	3	3
FJ850077.1	DENV-1/BR/BID-V2384/2003	Henn_2009	NCBI	2003-XX-XX	Brazil	1	1_V	0	0	0	0	2003	10	10	10
AY726552.1	D1.Myanmar.44988/02	Thu_2005	NCBI	2002-XX-XX	Myanmar	1	1_I	0	0	0	0	2002	3	3	3
AY726553.1	D1.Myanmar.49440/02	Thu_2005	NCBI	2002-XX-XX	Myanmar	1	1_I	0	0	0	0	2002	3	3	3
JF459993.1	DV1_SL_2010b	Liu_2011	NCBI	2002-XX-XX	Myanmar	1	1_I	0	0	0	0	2002	3	3	3
FJ639674.1	DENV-1/KH/BID-V1985/2002	Henn_2009	NCBI	2002-XX-XX	Cambodia	1	1_I	0	0	0	0	2002	10	10	10
EF025110.1	71/02GZ	Chen_2006	NCBI	2002-XX-XX	China	1	1_IV	0	0	0	0	2002	3	3	3
EU863650.1	CHI3336-02	Caceres_2008	NCBI	2002-XX-XX	Easter-Island	1	1_IV	0	0	0	0	2002	1	1	1
KT827364.1	GZ/215/D1/2002	Bai_2017	NCBI	2002-XX-XX	China	1	1_IV	0	0	0	0	2002	3	3	3
JN205310.1	GZ2002	Fang_2011	NCBI	2002-09-XX	China	1	1_IV	0	0	0	0	2002	3	3	3
AY713474.1	D1.Myanmar.194/01	Thu_2005	NCBI	2001-XX-XX	Myanmar	1	1_I	0	0	0	0	2001	7	7	7
AY713475.1	D1.Myanmar.206/01	Thu_2005	NCBI	2001-XX-XX	Myanmar	1	1_I	0	0	0	0	2001	7	7	7
AY713476.1	D1.Myanmar.305/01	Thu_2005	NCBI	2001-XX-XX	Myanmar	1	1_I	0	0	0	0	2001	7	7	7
AY726549.1	D1.Myanmar.37726/01	Thu_2005	NCBI	2001-XX-XX	Myanmar	1	1_I	0	0	0	0	2001	7	7	7
AY726550.1	D1.Myanmar.38862/01	Thu_2005	NCBI	2001-XX-XX	Myanmar	1	1_I	0	0	0	0	2001	7	7	7
AY726551.1	D1.Myanmar.44168/01	Thu_2005	NCBI	2001-XX-XX	Myanmar	1	1_I	0	0	0	0	2001	7	7	7
AY708047.1	D1.Myanmar.059/01	Thu_2005	NCBI	2001-XX-XX	Myanmar	1	1_I	0	0	0	0	2001	7	7	7
DQ672556.1	FP0203	Imrie_2007	NCBI	2001-XX-XX	French-Polynesia	1	1_IV	0	0	0	0	2001	6	6	6
DQ672557.1	FP0705	Imrie_2007	NCBI	2001-XX-XX	French-Polynesia	1	1_IV	0	0	0	0	2001	6	6	6
DQ672558.1	FP0908	Imrie_2007	NCBI	2001-XX-XX	French-Polynesia	1	1_IV	0	0	0	0	2001	6	6	6
DQ672559.1	FP1104	Imrie_2007	NCBI	2001-XX-XX	French-Polynesia	1	1_IV	0	0	0	0	2001	6	6	6
DQ672560.1	HawM2516	Imrie_2007	NCBI	2001-XX-XX	French-Polynesia	1	1_IV	0	0	0	0	2001	6	6	6
DQ672561.1	HawM3430	Imrie_2007	NCBI	2001-XX-XX	Hawaii(USA)	1	1_IV	0	0	0	0	2001	4	4	4
DQ672562.1	HawM2540	Imrie_2007	NCBI	2001-XX-XX	Hawaii(USA)	1	1_IV	0	0	0	0	2001	4	4	4
DQ672563.1	HawO3758	Imrie_2007	NCBI	2001-XX-XX	Hawaii(USA)	1	1_IV	0	0	0	0	2001	4	4	4
DQ672564.1	HawO3663	Imrie_2007	NCBI	2001-XX-XX	Hawaii(USA)	1	1_IV	0	0	0	0	2001	4	4	4
GU131948.1	DENV-1/CO/BID-V3379/2001	Henn_2009	NCBI	2001-XX-XX	Colombia	1	1_V	0	0	0	0	2001	7	7	7
FJ898448.1	DENV-1/PF/BID-V2939/2001	Henn_2009	NCBI	2001-XX-XX	French-Polynesia	1	1_IV	0	0	0	0	2001	6	6	6
DH142	IQT 6152	Ott_2022	Yale	2000-XX-XX	Peru	1	1_V	0	0	0	0	2000	2	2	2
MW946253.1	IQT-6152	Katzelnick_2021	NCBI	2000-XX-XX	Peru	1	1_V	0	0	0	0	2000	2	2	2
GQ868637.1	DENV-1/IPC/BID-V3919/2000	Henn_2009	NCBI	2000-XX-XX	Cambodia	1	1_I	0	0	0	0	2000	4	4	4
FJ639669.1	DENV-1/KH/BID-V1978/2000	Henn_2009	NCBI	2000-XX-XX	Cambodia	1	1_I	0	0	0	0	2000	4	4	4
AY277659.2	ARG0044	Barrero_2004	NCBI	2000-XX-XX	Argentina	1	1_V	0	0	0	0	2000	7	7	7
AY277665.2	ARG0028	Barrero_2004	NCBI	2000-XX-XX	Argentina	1	1_V	0	0	0	0	2000	7	7	7
AY277666.2	ARG0048	Barrero_2004	NCBI	2000-XX-XX	Argentina	1	1_V	0	0	0	0	2000	7	7	7
AY206457.3	293arg00	Aviles_2003	NCBI	2000-XX-XX	Argentina	1	1_V	0	0	0	0	2000	7	7	7
AF514876.3	301arg00	Aviles_2002	NCBI	2000-XX-XX	Argentina	1	1_V	0	0	0	0	2000	7	7	7
AF514878.2	280par00	Aviles_2002	NCBI	2000-XX-XX	Paraguay	1	1_V	0	0	0	0	2000	2	2	2
AF514883.2	259par00	Aviles_2002	NCBI	2000-XX-XX	Paraguay	1	1_V	0	0	0	0	2000	2	2	2
AF514885.3	295arg00	Aviles_2002	NCBI	2000-XX-XX	Argentina	1	1_V	0	0	0	0	2000	7	7	7
AF514889.3	297arg00	Aviles_2002	NCBI	2000-XX-XX	Argentina	1	1_V	0	0	0	0	2000	7	7	7
FJ196848.1	GD99/99	Wu_2011	NCBI	1999-XX-XX	China	1	1_I	0	0	0	0	1999	3	3	3
JX669471.1	59049/BR-PE/99	Silva_2013	NCBI	1999-XX-XX	Brazil	1	1_V	0	0	0	0	1999	6	3	6
AY376738.1	GD05/99	Liu_2003	NCBI	1999-XX-XX	China	1	1_I	0	0	0	0	1999	3	3	3
GQ868561.1	DENV-1/CO/BID-V3378/1999	Henn_2009	NCBI	1999-XX-XX	Colombia	1	1_V	0	0	0	0	1999	2	2	2
FJ639743.1	DENV-1/VE/BID-V2171/1999	Henn_2009	NCBI	1999-XX-XX	Venezuela	1	1_V	0	0	0	0	1999	4	4	4
AY277664.2	ARG9920	Barrero_2004	NCBI	1999-XX-XX	Argentina	1	1_V	0	0	0	0	1999	1	1	1
KJ189302.1	DENV-1/CO/BID-V7290/1998	Zody_2014	NCBI	1998-XX-XX	Colombia	1	1_V	0	0	0	0	1998	6	6	6
KJ189303.1	DENV-1/CO/BID-V7291/1998	Zody_2014	NCBI	1998-XX-XX	Colombia	1	1_V	0	0	0	0	1998	6	6	6
AF309641.1	Cambodia	Tolou_2001	NCBI	1998-XX-XX	Cambodia	1	1_I	0	0	0	0	1998	1	1	1
AF298807.1	Abidjan	Tolou_2001	NCBI	1998-XX-XX	Ivory-Coast	1	1_unassigned	0	0	0	0	1998	1	1	1
AF298808.1	D1/H/IMTSSA/98/606	Tolou_2001	NCBI	1998-XX-XX	Djibouti	1	1_I	0	0	0	0	1998	1	1	1
AY722803.1	D1.Myanmar.32514/98	Thu_2005	NCBI	1998-XX-XX	Myanmar	1	1_III	0	0	0	0	1998	3	3	3
AY726554.1	D1.Myanmar.31987/98	Thu_2005	NCBI	1998-XX-XX	Myanmar	1	1_I	0	0	0	0	1998	3	3	3
AY726555.1	D1.Myanmar.31459/98	Thu_2005	NCBI	1998-XX-XX	Myanmar	1	1_I	0	0	0	0	1998	3	3	3
JX669470.1	52082/BR-PE/98	Silva_2013	NCBI	1998-XX-XX	Brazil	1	1_V	0	0	0	0	1998	5	5	5
GQ868559.1	DENV-1/CO/BID-V3376/1998	Henn_2009	NCBI	1998-XX-XX	Colombia	1	1_V	0	0	0	0	1998	6	6	6
GQ868560.1	DENV-1/CO/BID-V3377/1998	Henn_2009	NCBI	1998-XX-XX	Colombia	1	1_V	0	0	0	0	1998	6	6	6
FJ196847.1	GD01/97	Wu_2011	NCBI	1997-XX-XX	China	1	1_I_related	0	0	0	0	1997	2	2	2
AY376737.1	GD14/97	Tian_2005	NCBI	1997-XX-XX	China	1	1_I	0	0	0	0	1997	2	2	2
OK605754.1	DENV1-2_BE_H_584526	Tamura_2022	NCBI	1997-XX-XX	Brazil	1	1_V	0	0	0	0	1997	7	7	7
OK469342.1	12030_1997_6.7.06	Stica_2022	NCBI	1997-XX-XX	Malaysia	1	1_IV	0	0	0	0	1997	1	1	1
JX669468.1	40604/BR-PE/97	Silva_2013	NCBI	1997-XX-XX	Brazil	1	1_V	0	0	0	0	1997	7	7	7
JX669469.1	41111/BR-PE/97	Silva_2013	NCBI	1997-XX-XX	Brazil	1	1_V	0	0	0	0	1997	7	7	7
GU056029.1	DENV-1/VE/BID-V3540/1997	Henn_2009	NCBI	1997-XX-XX	Venezuela	1	1_V	0	0	0	0	1997	3	3	3
GU056030.1	DENV-1/VE/BID-V3541/1997	Henn_2009	NCBI	1997-XX-XX	Venezuela	1	1_V	0	0	0	0	1997	3	3	3
FJ639735.1	DENV-1/VE/BID-V2162/1997	Henn_2009	NCBI	1997-XX-XX	Venezuela	1	1_V	0	0	0	0	1997	3	3	3
AF311956.1	BR/97-111	dos Santos_2002	NCBI	1997-XX-XX	Brazil	1	1_V	0	0	0	0	1997	7	7	7
AF311957.1	BR/97-409	dos Santos_2002	NCBI	1997-XX-XX	Brazil	1	1_V	0	0	0	0	1997	7	7	7
AF311958.1	BR/97-233	dos Santos_2002	NCBI	1997-XX-XX	Brazil	1	1_V	0	0	0	0	1997	7	7	7
AY722802.1	D1.Myanmar.23819/96	Thu_2005	NCBI	1996-XX-XX	Myanmar	1	1_III	0	0	0	0	1996	1	1	1
JX669467.1	21814/BR-PE/96	Silva_2013	NCBI	1996-XX-XX	Brazil	1	1_V	0	0	0	0	1996	1	1	1
FJ196846.1	GD95/95	Wu_2011	NCBI	1995-XX-XX	China	1	1_IV	0	0	0	0	1995	3	3	3
AY373427.1	GD23/95	Tian_2003	NCBI	1995-XX-XX	China	1	1_IV	0	0	0	0	1995	3	3	3
EF032590.1	GZ01/95	Chen_2006	NCBI	1995-XX-XX	China	1	1_IV	0	0	0	0	1995	3	3	3
OK469343.1	PAK4_25.7.02	Stica_2022	NCBI	1994-XX-XX	Pakistan	1	1_III_related	0	0	0	0	1994	1	1	1
AB608788.1	832	Chu_2013	NCBI	1994-XX-XX	Taiwan	1	1_I	0	0	0	0	1994	2	2	2
AB608789.1	360052	Chu_2013	NCBI	1994-XX-XX	Taiwan	1	1_I	0	0	0	0	1994	2	2	2
AY762084.1	8114/93	Yoong_2004	NCBI	1993-XX-XX	Singapore	1	1_III_related	0	0	0	0	1993	2	2	2
DQ285562.1	Comoros_04.329/93	Schuffenecker_2006	NCBI	1993-XX-XX	Comoros	1	1_III_related	0	0	0	0	1993	1	1	1
JN819417.1	DENV-1/SV/BID-V2938/1993	Henn_2011	NCBI	1993-XX-XX	El-Salvador	1	1_V	0	0	0	0	1993	1	1	1
OK469341.1	8196/92 DEN1	Stica_2022	NCBI	1992-XX-XX	Singapore	1	1_IV	0	0	0	0	1992	1	1	1
JN638338.1	KD92-080	Lambrechts_2011	NCBI	1992-XX-XX	Thailand	1	1_I	0	0	0	0	1992	3	2	3
JN638343.1	03881/92	Lambrechts_2011	NCBI	1992-XX-XX	Thailand	1	1_I	0	0	0	0	1992	3	2	3
AY732477.1	ThD1_0336_91	Zhang_2005	NCBI	1991-XX-XX	Thailand	1	1_I	0	0	0	0	1991	6	4	6
AY732478.1	ThD1_0323_91	Zhang_2005	NCBI	1991-XX-XX	Thailand	1	1_I	0	0	0	0	1991	6	4	6
FJ196845.1	GD03/91	Wu_2011	NCBI	1991-XX-XX	China	1	1_IV	0	0	0	0	1991	1	1	1
MW945976.1	00098/91	Katzelnick_2021	NCBI	1991-XX-XX	Thailand	1	1_I	0	0	0	0	1991	6	4	6
JN638337.1	KD90-157	Lambrechts_2011	NCBI	1990-XX-XX	Thailand	1	1_I	0	0	0	0	1990	5	4	5
JN638342.1	D90-1197	Lambrechts_2011	NCBI	1990-XX-XX	Thailand	1	1_I	0	0	0	0	1990	5	4	5
M87512.1	S275/90	Fu_1993	NCBI	1990-XX-XX	Singapore	1	1_I_related	0	0	0	0	1990	1	1	1
AF226685.2	Den1BR/90	dos Santos_2002	NCBI	1990-XX-XX	Brazil	1	1_V	0	0	0	0	1990	10	10	10
KF672762.1	38159/BR/RJ/1989	Nogueira_2013	NCBI	1989-XX-XX	Brazil	1	1_V	0	0	0	0	1989	1	1	1
AF226687.2	FGA/89	Duarte dos Santos_2000	NCBI	1989-XX-XX	French-Guiana	1	1_V	0	0	0	0	1989	1	1	1
OL452067.1	DENV1-5_RIO_H_36589	Tamura_2022	NCBI	1988-XX-XX	Angola	1	1_V	0	0	0	0	1988	2	2	2
DH002_AMPL	RioH_36589	Ott_2022	Yale	1988-XX-XX	Angola	1	1_V	0	0	0	0	1988	2	2	2
DH012	INS_362060	Ott_2021	Yale	1988-XX-XX	Colombia	1	1_V	0	0	0	0	1988	2	2	2
DH014	Pool_1937	Ott_2021	Yale	1988-XX-XX	Ecuador	1	1_V	0	0	0	0	1988	1	1	1
DH015	9-211_TAHI	Ott_2021	Yale	1988-XX-XX	French-Polynesia	1	1_V	0	0	0	0	1988	1	1	1
DH038	779172	Ott_2021	Yale	1988-XX-XX	Taiwan	1	1_I	0	0	0	0	1988	4	3	4
